date,close_adj,sma200,is_bull
2012-06-26,103.6896,101.0484,1
2012-06-27,104.6245,101.1227,1
2012-06-28,104.326,101.1914,1
2012-06-29,106.9265,101.2669,1
2012-07-02,107.2486,101.336,1
2012-07-03,107.9556,101.4059,1
2012-07-05,107.4685,101.478,1
2012-07-06,106.4472,101.5456,1
2012-07-09,106.3136,101.6262,1
2012-07-10,105.3866,101.7168,1
2012-07-11,105.4023,101.8047,1
2012-07-12,104.8916,101.8797,1
2012-07-13,106.6515,101.9585,1
2012-07-16,106.4001,102.0453,1
2012-07-17,107.1307,102.1322,1
2012-07-18,107.9242,102.2343,1
2012-07-19,108.2071,102.3503,1
2012-07-20,107.2171,102.452,1
2012-07-23,106.1329,102.5403,1
2012-07-24,105.2216,102.6159,1
2012-07-25,105.2452,102.6948,1
2012-07-26,106.9814,102.7673,1
2012-07-27,108.9534,102.8492,1
2012-07-30,108.9534,102.9271,1
2012-07-31,108.1913,103.0021,1
2012-08-01,108.0971,103.0686,1
2012-08-02,107.3507,103.1405,1
2012-08-03,109.4798,103.2139,1
2012-08-06,109.6919,103.294,1
2012-08-07,110.2419,103.3748,1
2012-08-08,110.3754,103.4473,1
2012-08-09,110.4697,103.5144,1
2012-08-10,110.6504,103.5919,1
2012-08-13,110.5954,103.6642,1
2012-08-14,110.6111,103.7199,1
2012-08-15,110.7368,103.7764,1
2012-08-16,111.5539,103.8489,1
2012-08-17,111.7032,103.9357,1
2012-08-20,111.711,104.0148,1
2012-08-21,111.3732,104.0835,1
2012-08-22,111.4203,104.1554,1
2012-08-23,110.509,104.2197,1
2012-08-24,111.1768,104.2811,1
2012-08-27,111.2004,104.3609,1
2012-08-28,111.0904,104.4357,1
2012-08-29,111.1768,104.5018,1
2012-08-30,110.3754,104.5686,1
2012-08-31,110.9018,104.6356,1
2012-09-04,110.7997,104.7098,1
2012-09-05,110.7054,104.7912,1
2012-09-06,112.9524,104.8843,1
2012-09-07,113.3923,104.9886,1
2012-09-10,112.7481,105.0914,1
2012-09-11,113.0623,105.206,1
2012-09-12,113.4395,105.3234,1
2012-09-13,115.1679,105.4364,1
2012-09-14,115.6786,105.5506,1
2012-09-17,115.2857,105.6437,1
2012-09-18,115.1915,105.7364,1
2012-09-19,115.2543,105.8299,1
2012-09-20,115.2622,105.9182,1
2012-09-21,115.2146,106.006,1
2012-09-24,115.0408,106.0912,1
2012-09-25,113.8166,106.181,1
2012-09-26,113.1768,106.2595,1
2012-09-27,114.2431,106.3505,1
2012-09-28,113.7139,106.4432,1
2012-10-01,114.014,106.5426,1
2012-10-02,114.1325,106.6408,1
2012-10-03,114.5985,106.7407,1
2012-10-04,115.4199,106.8497,1
2012-10-05,115.4278,106.9446,1
2012-10-08,115.0329,107.0366,1
2012-10-09,113.8955,107.1187,1
2012-10-10,113.1689,107.1927,1
2012-10-11,113.2321,107.2667,1
2012-10-12,112.8609,107.3452,1
2012-10-15,113.8008,107.4235,1
2012-10-16,114.9539,107.5099,1
2012-10-17,115.4752,107.5912,1
2012-10-18,115.1751,107.6701,1
2012-10-19,113.2558,107.7382,1
2012-10-22,113.2716,107.8076,1
2012-10-23,111.6998,107.868,1
2012-10-24,111.3838,107.9224,1
2012-10-25,111.7077,107.9782,1
2012-10-26,111.6445,108.0325,1
2012-10-31,111.6445,108.0894,1
2012-11-01,112.8135,108.1502,1
2012-11-02,111.8104,108.2004,1
2012-11-05,112.0394,108.2491,1
2012-11-06,112.9161,108.3002,1
2012-11-07,110.357,108.3399,1
2012-11-08,109.0301,108.3735,1
2012-11-09,109.1249,108.4033,1
2012-11-12,109.2118,108.4362,1
2012-11-13,108.8326,108.4674,1
2012-11-14,107.3635,108.4931,0
2012-11-15,107.1819,108.518,0
2012-11-16,107.7111,108.5411,0
2012-11-19,109.891,108.5743,1
2012-11-20,109.9384,108.6004,1
2012-11-21,110.1438,108.628,1
2012-11-23,111.6445,108.6617,1
2012-11-26,111.4075,108.6927,1
2012-11-27,110.8389,108.7202,1
2012-11-28,111.7314,108.756,1
2012-11-29,112.2527,108.7906,1
2012-11-30,112.2764,108.8259,1
2012-12-03,111.7235,108.861,1
2012-12-04,111.5655,108.8894,1
2012-12-05,111.763,108.9174,1
2012-12-06,112.1421,108.9471,1
2012-12-07,112.4817,108.9802,1
2012-12-10,112.5291,109.0112,1
2012-12-11,113.2953,109.0449,1
2012-12-12,113.3506,109.0779,1
2012-12-13,112.6555,109.1059,1
2012-12-14,112.2369,109.1339,1
2012-12-17,113.5559,109.1658,1
2012-12-18,114.8197,109.2056,1
2012-12-19,113.9666,109.2433,1
2012-12-20,114.6222,109.2921,1
2012-12-21,113.589,109.332,1
2012-12-24,113.2389,109.365,1
2012-12-26,112.7616,109.3935,1
2012-12-27,112.6105,109.4212,1
2012-12-28,111.3934,109.4332,1
2012-12-31,113.2867,109.4552,1
2013-01-02,116.1902,109.4886,1
2013-01-03,115.9277,109.5199,1
2013-01-04,116.4368,109.5516,1
2013-01-07,116.1186,109.5833,1
2013-01-08,115.7845,109.6143,1
2013-01-09,116.0789,109.6507,1
2013-01-10,117.0016,109.6899,1
2013-01-11,116.9937,109.7214,1
2013-01-14,116.9141,109.7543,1
2013-01-15,116.9937,109.7903,1
2013-01-16,116.9778,109.8271,1
2013-01-17,117.7335,109.8655,1
2013-01-18,117.996,109.9011,1
2013-01-22,118.6324,109.9422,1
2013-01-23,118.8233,109.9897,1
2013-01-24,118.8551,110.0377,1
2013-01-25,119.5234,110.0951,1
2013-01-28,119.3802,110.1609,1
2013-01-29,119.8495,110.2247,1
2013-01-30,119.3802,110.2792,1
2013-01-31,119.0858,110.3387,1
2013-02-01,120.3109,110.4046,1
2013-02-04,118.9586,110.4558,1
2013-02-05,120.1598,110.5149,1
2013-02-06,120.2473,110.5779,1
2013-02-07,120.0882,110.6392,1
2013-02-08,120.7564,110.7084,1
2013-02-11,120.7325,110.7755,1
2013-02-12,120.9314,110.8361,1
2013-02-13,121.0348,110.8935,1
2013-02-14,121.1462,110.9506,1
2013-02-15,121.003,111.009,1
2013-02-19,121.9098,111.0685,1
2013-02-20,120.3904,111.122,1
2013-02-21,119.6586,111.1761,1
2013-02-22,120.828,111.2448,1
2013-02-25,118.529,111.3017,1
2013-02-26,119.3404,111.3647,1
2013-02-27,120.8439,111.4384,1
2013-02-28,120.6052,111.5099,1
2013-03-01,121.003,111.5849,1
2013-03-04,121.6473,111.669,1
2013-03-05,122.7372,111.7616,1
2013-03-06,122.9042,111.857,1
2013-03-07,123.127,111.9612,1
2013-03-08,123.652,112.0724,1
2013-03-11,124.1213,112.1772,1
2013-03-12,123.8429,112.2798,1
2013-03-13,124.0179,112.383,1
2013-03-14,124.6782,112.4884,1
2013-03-15,124.5141,112.5947,1
2013-03-18,123.8269,112.6913,1
2013-03-19,123.5393,112.7941,1
2013-03-20,124.4022,112.9023,1
2013-03-21,123.3395,113.0181,1
2013-03-22,124.3303,113.1391,1
2013-03-25,123.8109,113.2537,1
2013-03-26,124.8017,113.362,1
2013-03-27,124.8017,113.4699,1
2013-03-28,125.1853,113.5757,1
2013-04-01,124.6899,113.6855,1
2013-04-02,125.3051,113.7926,1
2013-04-03,124.0347,113.8966,1
2013-04-04,124.5381,113.9977,1
2013-04-05,123.9787,114.0906,1
2013-04-08,124.8177,114.1868,1
2013-04-09,125.2492,114.28,1
2013-04-10,126.7833,114.3817,1
2013-04-11,127.1988,114.4974,1
2013-04-12,126.8872,114.6076,1
2013-04-15,123.9468,114.7115,1
2013-04-16,125.7766,114.8219,1
2013-04-17,123.9388,114.9185,1
2013-04-18,123.1637,115.0127,1
2013-04-19,124.2344,115.0992,1
2013-04-22,124.7858,115.1869,1
2013-04-23,126.0722,115.2775,1
2013-04-24,126.1521,115.3709,1
2013-04-25,126.6635,115.472,1
2013-04-26,126.4398,115.5726,1
2013-04-29,127.2867,115.6821,1
2013-04-30,127.5904,115.793,1
2013-05-01,126.4717,115.9009,1
2013-05-02,127.6463,116.0059,1
2013-05-03,128.9408,116.1186,1
2013-05-06,129.2684,116.2293,1
2013-05-07,129.9236,116.3393,1
2013-05-08,130.5149,116.4508,1
2013-05-09,130.1473,116.5655,1
2013-05-10,130.5708,116.6877,1
2013-05-13,130.6747,116.8149,1
2013-05-14,132.025,116.9488,1
2013-05-15,132.7362,117.0776,1
2013-05-16,132.1129,117.1934,1
2013-05-17,133.3914,117.3156,1
2013-05-20,133.3834,117.4416,1
2013-05-21,133.5752,117.569,1
2013-05-22,132.5844,117.6951,1
2013-05-23,132.2008,117.8087,1
2013-05-24,132.089,117.9207,1
2013-05-28,132.88,118.0339,1
2013-05-29,132.017,118.1421,1
2013-05-30,132.5045,118.2523,1
2013-05-31,130.6027,118.352,1
2013-06-03,131.3219,118.4557,1
2013-06-04,130.6906,118.5561,1
2013-06-05,128.8608,118.6467,1
2013-06-06,130.0274,118.7391,1
2013-06-07,131.6815,118.839,1
2013-06-10,131.6815,118.9388,1
2013-06-11,130.3231,119.0336,1
2013-06-12,129.2444,119.1227,1
2013-06-13,131.21,119.2262,1
2013-06-14,130.387,119.3222,1
2013-06-17,131.3938,119.4232,1
2013-06-18,132.4325,119.5299,1
2013-06-19,130.6027,119.627,1
2013-06-20,127.3666,119.712,1
2013-06-21,127.7735,119.7964,1
2013-06-24,126.1589,119.8732,1
2013-06-25,127.3718,119.9565,1
2013-06-26,128.6329,120.0349,1
2013-06-27,129.388,120.1149,1
2013-06-28,128.8578,120.1954,1
2013-07-01,129.6129,120.2782,1
2013-07-02,129.4924,120.3584,1
2013-07-03,129.5486,120.4303,1
2013-07-05,130.9463,120.5067,1
2013-07-08,131.6933,120.5887,1
2013-07-09,132.6412,120.676,1
2013-07-10,132.6894,120.7631,1
2013-07-11,134.4967,120.8593,1
2013-07-12,134.5529,120.956,1
2013-07-15,135.067,121.0561,1
2013-07-16,134.5609,121.1599,1
2013-07-17,134.9063,121.2685,1
2013-07-18,135.6453,121.3755,1
2013-07-19,135.8863,121.4864,1
2013-07-22,136.1514,121.5971,1
2013-07-23,135.8622,121.7057,1
2013-07-24,135.3642,121.8095,1
2013-07-25,135.6935,121.9109,1
2013-07-26,135.8381,122.013,1
2013-07-29,135.4204,122.1149,1
2013-07-30,135.4204,122.2225,1
2013-07-31,135.5168,122.3343,1
2013-08-01,137.0832,122.4535,1
2013-08-02,137.3161,122.5758,1
2013-08-05,137.1153,122.6924,1
2013-08-06,136.3361,122.7993,1
2013-08-07,135.8943,122.9014,1
2013-08-08,136.3924,123.0075,1
2013-08-09,135.9988,123.1212,1
2013-08-12,135.8381,123.234,1
2013-08-13,136.2397,123.3567,1
2013-08-14,135.5409,123.4775,1
2013-08-15,133.6452,123.5872,1
2013-08-16,133.2034,123.695,1
2013-08-19,132.352,123.7985,1
2013-08-20,133.0026,123.8995,1
2013-08-21,132.1833,124.0013,1
2013-08-22,133.3882,124.1081,1
2013-08-23,133.838,124.2127,1
2013-08-26,133.34,124.3276,1
2013-08-27,131.1953,124.4384,1
2013-08-28,131.6612,124.5511,1
2013-08-29,131.87,124.6644,1
2013-08-30,131.4524,124.7775,1
2013-09-03,132.0468,124.9009,1
2013-09-04,133.1392,125.0307,1
2013-09-05,133.3079,125.1587,1
2013-09-06,133.3721,125.2761,1
2013-09-09,134.6493,125.3996,1
2013-09-10,135.6453,125.5271,1
2013-09-11,136.0711,125.6493,1
2013-09-12,135.7096,125.7708,1
2013-09-13,136.0148,125.8967,1
2013-09-16,136.802,126.022,1
2013-09-17,137.4125,126.1478,1
2013-09-18,139.0029,126.2814,1
2013-09-19,138.77,126.4167,1
2013-09-20,137.8044,126.5479,1
2013-09-23,137.1668,126.6749,1
2013-09-24,136.8439,126.7984,1
2013-09-25,136.4483,126.9182,1
2013-09-26,136.973,127.0405,1
2013-09-27,136.3434,127.1557,1
2013-09-30,135.6169,127.267,1
2013-10-01,136.6905,127.3872,1
2013-10-02,136.5614,127.5088,1
2013-10-03,135.3021,127.6176,1
2013-10-04,136.3273,127.7251,1
2013-10-07,135.1488,127.831,1
2013-10-08,133.5747,127.9258,1
2013-10-09,133.6716,128.0262,1
2013-10-10,136.5533,128.1428,1
2013-10-11,137.4331,128.2661,1
2013-10-14,137.982,128.393,1
2013-10-15,136.9811,128.5209,1
2013-10-16,138.8941,128.6489,1
2013-10-17,139.8224,128.7671,1
2013-10-18,140.7668,128.8913,1
2013-10-21,140.7749,129.013,1
2013-10-22,141.5902,129.1403,1
2013-10-23,140.9121,129.266,1
2013-10-24,141.3803,129.3925,1
2013-10-25,142.0261,129.5176,1
2013-10-28,142.2521,129.6439,1
2013-10-29,143.0108,129.7744,1
2013-10-30,142.3005,129.9009,1
2013-10-31,141.8969,130.0255,1
2013-11-01,142.2359,130.148,1
2013-11-04,142.7364,130.2717,1
2013-11-05,142.2844,130.39,1
2013-11-06,143.0108,130.5109,1
2013-11-07,141.2027,130.6227,1
2013-11-08,143.1077,130.7406,1
2013-11-11,143.1319,130.8594,1
2013-11-12,142.8413,130.9743,1
2013-11-13,143.9876,131.0973,1
2013-11-14,144.706,131.2254,1
2013-11-15,145.3356,131.3506,1
2013-11-18,144.827,131.4799,1
2013-11-19,144.5122,131.6017,1
2013-11-20,144.0602,131.7207,1
2013-11-21,145.2226,131.8464,1
2013-11-22,145.949,131.9724,1
2013-11-25,145.8037,132.0977,1
2013-11-26,145.8441,132.2223,1
2013-11-27,146.1993,132.3481,1
2013-11-29,146.1024,132.4729,1
2013-12-02,145.723,132.5965,1
2013-12-03,145.0934,132.7124,1
2013-12-04,145.0773,132.8359,1
2013-12-05,144.4396,132.9598,1
2013-12-06,146.054,133.0859,1
2013-12-09,146.4253,133.2254,1
2013-12-10,145.9006,133.3582,1
2013-12-11,144.262,133.4753,1
2013-12-12,143.7858,133.5912,1
2013-12-13,143.7696,133.705,1
2013-12-16,144.6656,133.8201,1
2013-12-17,144.2055,133.9274,1
2013-12-18,146.6674,134.0462,1
2013-12-19,146.4979,134.1631,1
2013-12-20,147.3457,134.2816,1
2013-12-23,148.1329,134.4016,1
2013-12-24,148.4575,134.5247,1
2013-12-26,149.2123,134.6507,1
2013-12-27,149.2041,134.7733,1
2013-12-30,149.1798,134.8966,1
2013-12-31,149.8859,135.0269,1
2014-01-02,148.4494,135.1515,1
2014-01-03,148.4251,135.2716,1
2014-01-06,147.9949,135.3949,1
2014-01-07,148.9039,135.5177,1
2014-01-08,148.9363,135.6434,1
2014-01-09,149.0337,135.7645,1
2014-01-10,149.4395,135.8877,1
2014-01-13,147.4512,135.999,1
2014-01-14,149.0581,136.1209,1
2014-01-15,149.8615,136.2437,1
2014-01-16,149.6667,136.3718,1
2014-01-17,149.0337,136.4943,1
2014-01-21,149.472,136.6218,1
2014-01-22,149.5693,136.7455,1
2014-01-23,148.3439,136.861,1
2014-01-24,145.1788,136.953,1
2014-01-27,144.4647,137.0393,1
2014-01-28,145.3249,137.1315,1
2014-01-29,143.929,137.2314,1
2014-01-30,145.4548,137.3298,1
2014-01-31,144.6026,137.4331,1
2014-02-03,141.3483,137.524,1
2014-02-04,142.3384,137.6146,1
2014-02-05,142.1599,137.7014,1
2014-02-06,144.0346,137.7912,1
2014-02-07,145.82,137.8896,1
2014-02-10,146.0878,137.9867,1
2014-02-11,147.6865,138.0929,1
2014-02-12,147.7596,138.1953,1
2014-02-13,148.5224,138.3,1
2014-02-14,149.3421,138.4143,1
2014-02-18,149.5207,138.5237,1
2014-02-19,148.5306,138.6216,1
2014-02-20,149.407,138.7223,1
2014-02-21,149.2366,138.8189,1
2014-02-24,150.0644,138.9166,1
2014-02-25,150.0076,139.0159,1
2014-02-26,150.0157,139.1132,1
2014-02-27,150.8029,139.2138,1
2014-02-28,151.1843,139.3096,1
2014-03-03,150.1212,139.3965,1
2014-03-04,152.2312,139.4971,1
2014-03-05,152.3692,139.592,1
2014-03-06,152.7182,139.6887,1
2014-03-07,152.7831,139.7847,1
2014-03-10,152.7019,139.8853,1
2014-03-11,151.9472,139.984,1
2014-03-12,151.9878,140.0835,1
2014-03-13,150.2835,140.1706,1
2014-03-14,149.8615,140.2598,1
2014-03-17,151.2168,140.3533,1
2014-03-18,152.2962,140.4618,1
2014-03-19,151.4846,140.5626,1
2014-03-20,152.3692,140.671,1
2014-03-21,151.7805,140.7856,1
2014-03-24,151.1528,140.8912,1
2014-03-25,151.8702,140.9922,1
2014-03-26,150.7779,141.0877,1
2014-03-27,150.46,141.1883,1
2014-03-28,151.2018,141.2981,1
2014-03-31,152.4408,141.4043,1
2014-04-01,153.4516,141.5196,1
2014-04-02,153.9651,141.6325,1
2014-04-03,153.7613,141.7391,1
2014-04-04,151.9435,141.8458,1
2014-04-07,150.2643,141.9603,1
2014-04-08,150.8839,142.0759,1
2014-04-09,152.506,142.2076,1
2014-04-10,149.3025,142.3172,1
2014-04-11,147.9575,142.4139,1
2014-04-14,149.1231,142.5125,1
2014-04-15,150.1502,142.619,1
2014-04-16,151.7235,142.7296,1
2014-04-17,151.9354,142.8418,1
2014-04-21,152.4652,142.9564,1
2014-04-22,153.1581,143.0674,1
2014-04-23,152.7994,143.1729,1
2014-04-24,153.1092,143.2753,1
2014-04-25,151.8539,143.3711,1
2014-04-28,152.3348,143.4603,1
2014-04-29,153.044,143.5528,1
2014-04-30,153.5005,143.6449,1
2014-05-01,153.5168,143.7397,1
2014-05-02,153.2967,143.8317,1
2014-05-05,153.5901,143.9214,1
2014-05-06,152.2533,144.0032,1
2014-05-07,153.15,144.0882,1
2014-05-08,152.9869,144.1738,1
2014-05-09,153.2152,144.2631,1
2014-05-12,154.7069,144.3581,1
2014-05-13,154.8455,144.4532,1
2014-05-14,154.1118,144.5466,1
2014-05-15,152.7587,144.6333,1
2014-05-16,153.2885,144.7222,1
2014-05-19,153.851,144.806,1
2014-05-20,152.881,144.8839,1
2014-05-21,154.1689,144.9691,1
2014-05-22,154.5439,145.0602,1
2014-05-23,155.1634,145.1565,1
2014-05-27,156.1171,145.2551,1
2014-05-28,156.003,145.3552,1
2014-05-29,156.81,145.46,1
2014-05-30,157.0627,145.5641,1
2014-06-02,157.242,145.6726,1
2014-06-03,157.1605,145.7902,1
2014-06-04,157.4784,145.9116,1
2014-06-05,158.5055,146.0424,1
2014-06-06,159.2636,146.1737,1
2014-06-09,159.4266,146.3099,1
2014-06-10,159.4429,146.4401,1
2014-06-11,158.8886,146.5654,1
2014-06-12,157.7637,146.6875,1
2014-06-13,158.2446,146.8228,1
2014-06-16,158.3751,146.9563,1
2014-06-17,158.8152,147.0911,1
2014-06-18,159.9809,147.2337,1
2014-06-19,160.1602,147.3743,1
2014-06-20,160.4836,147.511,1
2014-06-23,160.4345,147.6466,1
2014-06-24,159.468,147.7771,1
2014-06-25,160.1887,147.9048,1
2014-06-26,160.0741,148.0269,1
2014-06-27,160.3853,148.1485,1
2014-06-30,160.3034,148.2715,1
2014-07-01,161.3764,148.3983,1
2014-07-02,161.5402,148.522,1
2014-07-03,162.3346,148.6466,1
2014-07-07,161.7695,148.7604,1
2014-07-08,160.7293,148.8702,1
2014-07-09,161.4501,148.9885,1
2014-07-10,160.8112,149.1067,1
2014-07-11,161.0324,149.2276,1
2014-07-14,161.8432,149.3546,1
2014-07-15,161.5402,149.4774,1
2014-07-16,162.1381,149.6064,1
2014-07-17,160.2952,149.7298,1
2014-07-18,161.9333,149.856,1
2014-07-21,161.6303,149.9813,1
2014-07-22,162.3346,150.1165,1
2014-07-23,162.695,150.2484,1
2014-07-24,162.7032,150.3861,1
2014-07-25,161.9415,150.528,1
2014-07-28,162.007,150.6696,1
2014-07-29,161.3108,150.7934,1
2014-07-30,161.3354,150.9129,1
2014-07-31,158.1493,151.0138,1
2014-08-01,157.6661,151.1172,1
2014-08-04,158.8046,151.2167,1
2014-08-05,157.2647,151.304,1
2014-08-06,157.3139,151.3867,1
2014-08-07,156.4621,151.4651,1
2014-08-08,158.2722,151.5485,1
2014-08-11,158.7308,151.6376,1
2014-08-12,158.5097,151.7233,1
2014-08-13,159.5826,151.8111,1
2014-08-14,160.3362,151.9015,1
2014-08-15,160.3034,151.9879,1
2014-08-18,161.6466,152.0847,1
2014-08-19,162.4903,152.1876,1
2014-08-20,162.9243,152.2911,1
2014-08-21,163.3994,152.3944,1
2014-08-22,163.1455,152.4987,1
2014-08-25,163.9727,152.6035,1
2014-08-26,164.0792,152.7179,1
2014-08-27,164.0137,152.8224,1
2014-08-28,163.9236,152.9264,1
2014-08-29,164.3904,153.0341,1
2014-09-02,164.3085,153.1357,1
2014-09-03,164.2184,153.2333,1
2014-09-04,163.9809,153.3265,1
2014-09-05,164.7181,153.426,1
2014-09-08,164.2922,153.5249,1
2014-09-09,163.252,153.6208,1
2014-09-10,163.8662,153.7141,1
2014-09-11,164.0546,153.8046,1
2014-09-12,163.0963,153.891,1
2014-09-15,162.9735,153.9767,1
2014-09-16,164.2021,154.0667,1
2014-09-17,164.4232,154.1583,1
2014-09-18,165.2996,154.2562,1
2014-09-19,165.1515,154.3565,1
2014-09-22,163.876,154.4505,1
2014-09-23,162.9379,154.543,1
2014-09-24,164.2134,154.6338,1
2014-09-25,161.5637,154.7095,1
2014-09-26,162.8474,154.7942,1
2014-09-29,162.5512,154.8856,1
2014-09-30,162.1233,154.9773,1
2014-10-01,159.9262,155.0581,1
2014-10-02,159.9509,155.1345,1
2014-10-03,161.7119,155.2221,1
2014-10-06,161.5226,155.2963,1
2014-10-07,159.0293,155.359,1
2014-10-08,161.8106,155.4313,1
2014-10-09,158.6014,155.4837,1
2014-10-10,156.7911,155.5253,1
2014-10-13,154.2154,155.5504,0
2014-10-14,154.4541,155.5766,0
2014-10-15,153.409,155.5977,0
2014-10-16,153.2774,155.6147,0
2014-10-17,155.0877,155.6479,0
2014-10-20,156.5936,155.6887,1
2014-10-21,159.6958,155.7472,1
2014-10-22,158.5602,155.7955,1
2014-10-23,160.4035,155.8529,1
2014-10-24,161.6378,155.9159,1
2014-10-27,161.4156,155.9758,1
2014-10-28,163.2671,156.0548,1
2014-10-29,163.0202,156.1247,1
2014-10-30,164.0653,156.1957,1
2014-10-31,165.9414,156.277,1
2014-11-03,166.032,156.362,1
2014-11-04,165.4559,156.442,1
2014-11-05,166.501,156.5266,1
2014-11-06,167.1675,156.6207,1
2014-11-07,167.3239,156.7315,1
2014-11-10,167.8505,156.8484,1
2014-11-11,168.0151,156.9618,1
2014-11-12,167.8341,157.0814,1
2014-11-13,168.0233,157.1942,1
2014-11-14,168.0645,157.3115,1
2014-11-17,168.1714,157.4456,1
2014-11-18,169.1424,157.5797,1
2014-11-19,168.8709,157.7132,1
2014-11-20,169.1671,157.8389,1
2014-11-21,170.0723,157.9601,1
2014-11-24,170.5496,158.0824,1
2014-11-25,170.4261,158.1961,1
2014-11-26,170.8623,158.3117,1
2014-11-28,170.5002,158.4215,1
2014-12-01,169.3152,158.5214,1
2014-12-02,170.4097,158.6259,1
2014-12-03,171.068,158.7385,1
2014-12-04,170.8787,158.8459,1
2014-12-05,171.1585,158.9555,1
2014-12-08,170.0147,159.0553,1
2014-12-09,169.8995,159.1547,1
2014-12-10,167.1758,159.2405,1
2014-12-11,168.0233,159.3266,1
2014-12-12,165.3078,159.3972,1
2014-12-15,164.1723,159.4675,1
2014-12-16,162.8557,159.5206,1
2014-12-17,166.0484,159.589,1
2014-12-18,170.1546,159.6762,1
2014-12-19,170.8745,159.7666,1
2014-12-22,171.6606,159.8614,1
2014-12-23,171.8922,159.9612,1
2014-12-24,171.9088,160.0608,1
2014-12-26,172.4631,160.1717,1
2014-12-29,172.6948,160.2858,1
2014-12-30,171.7681,160.3886,1
2014-12-31,170.0637,160.4774,1
2015-01-02,169.9727,160.5699,1
2015-01-05,166.903,160.6425,1
2015-01-06,165.331,160.7103,1
2015-01-07,167.3912,160.7915,1
2015-01-08,170.3615,160.8839,1
2015-01-09,168.9963,160.975,1
2015-01-12,167.6725,161.0611,1
2015-01-13,167.2009,161.1411,1
2015-01-14,166.1914,161.2098,1
2015-01-15,164.669,161.2659,1
2015-01-16,166.8285,161.3302,1
2015-01-20,167.1843,161.3974,1
2015-01-21,168.0283,161.4778,1
2015-01-22,170.527,161.5791,1
2015-01-23,169.5921,161.6726,1
2015-01-26,169.9892,161.7601,1
2015-01-27,167.747,161.8523,1
2015-01-28,165.5957,161.9405,1
2015-01-29,167.1264,162.0305,1
2015-01-30,165.0248,162.1049,1
2015-02-02,167.0685,162.1816,1
2015-02-03,169.4845,162.2693,1
2015-02-04,168.8391,162.3512,1
2015-02-05,170.5436,162.4381,1
2015-02-06,170.072,162.5245,1
2015-02-09,169.3107,162.6055,1
2015-02-10,171.1145,162.7018,1
2015-02-11,171.2138,162.7962,1
2015-02-12,172.8603,162.8953,1
2015-02-13,173.5719,162.9956,1
2015-02-17,173.8449,163.0973,1
2015-02-18,173.8614,163.2001,1
2015-02-19,173.7373,163.3008,1
2015-02-20,174.7799,163.4135,1
2015-02-23,174.755,163.5215,1
2015-02-24,175.2515,163.6328,1
2015-02-25,175.1025,163.7423,1
2015-02-26,174.8957,163.8432,1
2015-02-27,174.3,163.9405,1
2015-03-02,175.4004,164.0469,1
2015-03-03,174.6806,164.1565,1
2015-03-04,173.9442,164.2598,1
2015-03-05,174.1345,164.3612,1
2015-03-06,171.6854,164.4552,1
2015-03-09,172.3969,164.5464,1
2015-03-10,169.6003,164.6217,1
2015-03-11,169.2032,164.6919,1
2015-03-12,171.3544,164.768,1
2015-03-13,170.3036,164.8396,1
2015-03-16,172.579,164.9184,1
2015-03-17,172.066,164.9934,1
2015-03-18,174.1345,165.0779,1
2015-03-19,173.3402,165.1588,1
2015-03-20,174.8633,165.2457,1
2015-03-23,174.5225,165.3258,1
2015-03-24,173.5419,165.3972,1
2015-03-25,170.9988,165.455,1
2015-03-26,170.5916,165.5108,1
2015-03-27,170.9822,165.5712,1
2015-03-30,173.0682,165.6478,1
2015-03-31,171.5556,165.7143,1
2015-04-01,170.949,165.7772,1
2015-04-02,171.564,165.8409,1
2015-04-06,172.7191,165.9046,1
2015-04-07,172.262,165.9651,1
2015-04-08,172.8438,166.0269,1
2015-04-09,173.6084,166.0928,1
2015-04-10,174.5558,166.1682,1
2015-04-13,173.7663,166.2361,1
2015-04-14,174.0987,166.3063,1
2015-04-15,174.8799,166.3787,1
2015-04-16,174.83,166.4514,1
2015-04-17,172.8189,166.5086,1
2015-04-20,174.3979,166.5729,1
2015-04-21,174.1901,166.6321,1
2015-04-22,175.0461,166.6985,1
2015-04-23,175.4866,166.7723,1
2015-04-24,175.8938,166.8445,1
2015-04-27,175.1624,166.9163,1
2015-04-28,175.7193,166.9897,1
2015-04-29,174.9962,167.0555,1
2015-04-30,173.2427,167.114,1
2015-05-01,175.1209,167.1789,1
2015-05-04,175.6195,167.2555,1
2015-05-05,173.6084,167.3139,1
2015-05-06,172.8937,167.3702,1
2015-05-07,173.5834,167.4265,1
2015-05-08,175.8688,167.4923,1
2015-05-11,175.0295,167.554,1
2015-05-12,174.5059,167.6168,1
2015-05-13,174.5392,167.6795,1
2015-05-14,176.3592,167.7547,1
2015-05-15,176.5503,167.8308,1
2015-05-18,177.0988,167.9255,1
2015-05-19,177.0406,168.0224,1
2015-05-20,176.916,168.1129,1
2015-05-21,177.4312,168.2138,1
2015-05-22,177.0074,168.3122,1
2015-05-26,175.1043,168.4055,1
2015-05-27,176.7664,168.4979,1
2015-05-28,176.5669,168.5871,1
2015-05-29,175.4699,168.6719,1
2015-06-01,175.8273,168.7531,1
2015-06-02,175.6528,168.8297,1
2015-06-03,176.1182,168.9088,1
2015-06-04,174.6306,168.9737,1
2015-06-05,174.3314,169.0329,1
2015-06-08,173.2095,169.0843,1
2015-06-09,173.2344,169.1335,1
2015-06-10,175.3203,169.1944,1
