ticker,entry_date,orig_exit_date,orig_net_pnl,orig_exit_reason,shares,entry_commission,entry_price,stop_loss,R,be1r_triggered,be1r_exit_date,be1r_exit_price,be1r_net_pnl,be1r_exit_reason,be15r_triggered,be15r_exit_date,be15r_exit_price,be15r_net_pnl,be15r_exit_reason,be2r_triggered,be2r_exit_date,be2r_exit_price,be2r_net_pnl,be2r_exit_reason
CB,2005-05-02,2005-05-16,-15360.890587075952,trailing_stop,38765,251.22903368949747,21.602737322283627,20.87364134757701,0.7290959747066168,True,,,,,True,,,,,True,,,,
CB,2005-10-27,2005-12-08,39390.94776148589,trailing_stop,34997,255.3109996338183,24.31741764854305,23.42320762496499,0.8942100235780579,True,,,,,True,,,,,True,,,,
CB,2006-04-26,2006-05-18,-11819.736744597749,trailing_stop,34923,291.4995396135891,27.823071673261087,27.0489752359419,0.7740964373191872,True,,,,,True,,,,,True,,,,
CB,2022-12-01,2022-12-16,-149577.9133401392,stop_loss,15166,958.8322778576024,210.74163212835785,202.82622988589588,7.915402242461965,False,2022-12-16,202.29456300646152,-129987.48238330419,stop_loss,False,2022-12-16,202.29456300646152,-129987.48238330419,stop_loss,False,2022-12-16,202.29456300646152,-129987.48238330419,stop_loss
CHKP,2004-02-10,2004-03-11,-60257.39658236999,stop_loss,35065,245.45475454499996,23.333309999999997,21.724246059731954,1.6090639402680438,False,,,,,False,,,,,False,,,,
CHKP,2004-04-26,2004-05-03,-60874.96853899475,stop_loss,31809,243.104576715,25.475449999999995,23.851596551130037,1.6238534488699583,False,,,,,False,,,,,False,,,,
CHKP,2009-10-07,2010-02-01,107181.59966652397,trailing_stop,39444,346.94102242799994,29.319289999999995,28.003169150351695,1.3161208496483,False,,,,,False,,,,,False,,,,
CHKP,2011-07-19,2011-07-28,-70543.56765990288,stop_loss,21477,393.615615393,61.09103,58.56158805995981,2.5294419400401864,False,,,,,False,,,,,False,,,,
CHKP,2024-07-25,2024-08-06,-74063.56948863584,stop_loss,20013,1074.811213476,179.01883999999998,171.70619120005938,7.312648799940604,False,,,,,False,,,,,False,,,,
CHKP,2025-03-10,2025-03-14,-85249.86501251973,stop_loss,17111,1161.851153463,226.33611,215.2985334060841,11.03757659391593,False,,,,,False,,,,,False,,,,
CCL,2003-12-10,2004-03-16,85152.17582553797,trailing_stop,29810,213.7331967335157,23.899496447893963,23.05328222994807,0.8462142179458887,False,,,,,False,,,,,False,,,,
CCL,2004-09-17,2005-02-11,107039.51203373312,trailing_stop,25160,235.2016476060089,31.16079062082789,30.293082924306315,0.8677076965215704,True,2005-02-11,35.523170782480044,109254.15432649605,trailing_stop,True,2005-02-11,35.523170782480044,109254.15432649605,trailing_stop,True,2005-02-11,35.523170782480044,109254.15432649605,trailing_stop
CCL,2023-07-03,2023-07-17,-225789.60669234124,trailing_stop,183065,1008.9079846538846,18.37066951909403,16.836442699582186,1.5342268195118436,False,2023-07-17,17.14786863348691,-225802.70447973767,trailing_stop,False,2023-07-17,17.14786863348691,-225802.70447973767,trailing_stop,False,2023-07-17,17.14786863348691,-225802.70447973767,trailing_stop
AVP,2004-03-11,2004-03-16,-28532.97639961276,stop_loss,31038,249.39851385336527,26.784212240196457,25.886982780007948,0.8972294601885089,False,,,,,False,,,,,False,,,,
AVP,2004-03-26,2004-07-23,115790.25719615891,trailing_stop,29365,241.59869902091657,27.42479130721568,26.355339326165986,1.0694519810496956,False,,,,,False,,,,,False,,,,
AVP,2007-02-07,2007-02-28,-40474.043186133815,stop_loss,35675,311.40299821041486,29.096285747294075,27.90821995676836,1.188065790525716,False,,,,,False,,,,,False,,,,
SYY,2004-03-11,2004-03-17,-22689.561183840404,stop_loss,38193,249.39968128495812,21.766613540435692,21.07513844030985,0.6914751001258423,False,,,,,False,,,,,False,,,,
SYY,2006-11-29,2007-01-30,-44781.97559202422,stop_loss,47354,288.8324808584565,20.331438446485095,19.64314091678243,0.6882975297026661,False,2007-01-30,19.41302436290611,-44055.19830136198,stop_loss,False,2007-01-30,19.41302436290611,-44055.19830136198,stop_loss,False,2007-01-30,19.41302436290611,-44055.19830136198,stop_loss
SYY,2016-03-21,2016-05-24,92832.77217722833,trailing_stop,51737,553.1679861504128,35.63974113628627,34.49199425591099,1.14774688037528,True,2016-05-24,37.488318410690056,94504.81452079417,trailing_stop,True,2016-05-24,37.488318410690056,94504.81452079417,trailing_stop,True,2016-05-24,37.488318410690056,94504.81452079417,trailing_stop
SYY,2017-12-08,2018-02-05,-17008.662386208845,trailing_stop,47092,694.2716924208859,49.14293244577181,47.61487296298627,1.5280594827855367,True,2018-02-05,48.86305158463423,-14564.738852679104,trailing_stop,True,2018-02-05,48.86305158463423,-14564.738852679104,trailing_stop,False,2018-02-05,48.86305158463423,-14564.738852679104,trailing_stop
SYY,2018-08-16,2018-09-24,-77360.79269398915,trailing_stop,38987,718.1610272095913,61.40175162743062,59.137494255638806,2.264257371791814,False,2018-09-24,59.51916466143364,-74810.72117233036,trailing_stop,False,2018-09-24,59.51916466143364,-74810.72117233036,trailing_stop,False,2018-09-24,59.51916466143364,-74810.72117233036,trailing_stop
ZMH,2003-08-07,2004-03-23,292904.57553786604,trailing_stop,13271,192.7229005251589,48.40702798712956,46.14807595885582,2.2589520282737396,False,,,,,False,,,,,False,,,,
ZMH,2015-01-06,2015-01-30,-45428.574009908705,stop_loss,8340,292.3098906359059,116.83049186087364,112.65117064095828,4.17932121991538,False,,,,,False,,,,,False,,,,
ZBH,2003-08-07,2004-03-23,146461.99130283072,trailing_stop,7464,96.36782226061558,43.03671948044639,41.02835144516821,2.008368035278181,False,,,,,False,,,,,False,,,,
ZBH,2015-01-06,2015-01-30,-90855.29741345606,stop_loss,18761,584.6072517394146,103.86924146534736,100.15361100154423,3.715630463803123,False,2015-01-30,99.04233967707992,-91699.55170182926,stop_loss,False,2015-01-30,99.04233967707992,-91699.55170182926,stop_loss,False,2015-01-30,99.04233967707992,-91699.55170182926,stop_loss
ZBH,2019-12-05,2020-02-26,51768.514211811744,trailing_stop,17019,694.0403568196772,135.93441777223046,130.94748654464553,4.9869312275849325,True,2020-02-26,139.00481827768178,50851.388944775936,trailing_stop,True,2020-02-26,139.00481827768178,50851.388944775936,trailing_stop,True,2020-02-26,139.00481827768178,50851.388944775936,trailing_stop
ZBH,2023-04-20,2023-05-04,909.1511206622564,trailing_stop,23043,930.1343585010154,134.55052995139744,130.2912502491156,4.2592797022818445,True,2023-05-04,134.64598279900568,338.59139444448226,trailing_stop,True,2023-05-04,134.64598279900568,338.59139444448226,trailing_stop,True,2023-05-04,134.64598279900568,338.59139444448226,trailing_stop
BB,2003-09-29,2004-03-24,855748.5063970442,trailing_stop,105196,197.43954506025747,6.256243743749999,5.759267741050182,0.4969760026998173,False,,,,,False,,,,,False,,,,
BB,2004-05-25,2004-06-15,-26758.08011303796,trailing_stop,40217,229.82822202454815,19.049010950969997,17.51855616314732,1.530454787822677,False,,,,,False,,,,,False,,,,
BB,2004-09-17,2004-11-08,79854.79387379992,trailing_stop,32156,235.198620693144,24.38099895230999,22.70588023833554,1.675118713974456,False,,,,,False,,,,,False,,,,
BB,2007-05-10,2007-06-27,50338.49945007704,trailing_stop,20920,323.2646587750179,51.50807182521,48.94196647879631,2.5661053464136856,False,,,,,False,,,,,False,,,,
BB,2007-11-08,2007-11-09,-136008.5999572299,stop_loss,9130,364.6787043899999,133.14300999999998,122.93506916118834,10.207940838811638,False,,,,,False,,,,,False,,,,
BB,2014-07-08,2014-07-17,-244487.8181243679,stop_loss,176246,589.603146132,11.15114,10.42389851202578,0.7272414879742186,False,,,,,False,,,,,False,,,,
JCI,2003-11-26,2004-03-25,136970.06027636226,trailing_stop,68592,215.70515742142615,10.4825226178673,9.960080796539346,0.5224418213279538,False,,,,,False,,,,,False,,,,
JCI,2004-05-28,2004-07-22,3294.2567218903414,trailing_stop,27444,116.95765441731804,14.205613178025317,13.498045874949192,0.7075673030761251,True,,,,,True,,,,,True,,,,
JCI,2016-04-22,2016-05-04,-57411.04282183147,trailing_stop,56657,543.2069869146579,31.958803967421375,30.73555982070249,1.223244146718887,False,2016-04-25,29.240119411482233,-155072.7151064075,stop_loss,False,2016-04-25,29.240119411482233,-155072.7151064075,stop_loss,False,2016-04-25,29.240119411482233,-155072.7151064075,stop_loss
CVX,2003-12-09,2004-03-26,53850.98628221221,trailing_stop,42740,217.46252768996433,16.96010978708192,16.487349091436155,0.4727606956457642,False,,,,,False,,,,,False,,,,
CVX,2004-09-15,2004-11-03,20809.876805647084,trailing_stop,34833,234.91698530613775,22.48030941024677,21.900540139900254,0.5797692703465138,True,2004-11-03,23.103480089196925,21230.55821798044,trailing_stop,True,2004-11-03,23.103480089196925,21230.55821798044,trailing_stop,True,2004-11-03,23.103480089196925,21230.55821798044,trailing_stop
CVX,2016-11-02,2017-01-31,124882.81178512592,trailing_stop,26695,560.3307477783072,69.96700353103667,67.59531803876001,2.3716854922766544,True,2017-01-31,74.69389979746626,125025.97898803162,trailing_stop,True,2017-01-31,74.69389979746626,125025.97898803162,trailing_stop,True,2017-01-31,74.69389979746626,125025.97898803162,trailing_stop
CVX,2022-01-06,2022-06-17,449531.389206807,trailing_stop,15899,492.93019147800646,103.3461625422996,99.60133439368984,3.744828148609784,True,2022-06-17,131.6326247528531,448605.68436382856,trailing_stop,True,2022-06-17,131.6326247528531,448605.68436382856,trailing_stop,True,2022-06-17,131.6326247528531,448605.68436382856,trailing_stop
CVX,2026-02-02,2026-04-09,340495.97501709906,trailing_stop,15555,795.0829532133333,170.38100358155648,164.19506942930164,6.185934152254845,True,2026-04-09,192.3538784862591,340095.3668154799,trailing_stop,True,2026-04-09,192.3538784862591,340095.3668154799,trailing_stop,True,2026-04-09,192.3538784862591,340095.3668154799,trailing_stop
PHM,2004-03-01,2004-04-05,-1107.6518007314153,trailing_stop,38277,249.3102445950334,21.711057518878473,20.376908012232864,1.334149506645609,True,2004-04-05,21.782484801440706,2234.581398816138,trailing_stop,True,2004-04-05,21.782484801440706,2234.581398816138,trailing_stop,False,2004-04-05,21.782484801440706,2234.581398816138,trailing_stop
PHM,2004-09-08,2004-10-05,-124481.58494535758,stop_loss,30131,232.48718044027743,25.719600017731175,24.39287697179498,1.3267230459361985,False,2004-10-05,21.689272263895248,-121866.34857004562,stop_loss,False,2004-10-05,21.689272263895248,-121866.34857004562,stop_loss,False,2004-10-05,21.689272263895248,-121866.34857004562,stop_loss
PHM,2005-02-25,2005-03-16,-6659.343906453826,trailing_stop,14826,135.89991392979618,30.554412053104045,28.695297870848215,1.85911418225583,True,2005-03-11,30.318693368421222,-3765.5166174013902,trailing_stop,False,2005-03-16,30.244403817703994,-4866.603071271341,trailing_stop,False,2005-03-16,30.244403817703994,-4866.603071271341,trailing_stop
PHM,2012-07-27,2013-02-21,778272.0717486454,trailing_stop,139603,423.64675953607394,10.115512310768729,9.114488962605362,1.0010233481633648,True,2013-02-21,15.754052767717337,786073.7227433008,trailing_stop,True,2013-02-21,15.754052767717337,786073.7227433008,trailing_stop,True,2013-02-21,15.754052767717337,786073.7227433008,trailing_stop
PHM,2016-07-22,2016-08-03,-80146.94825172386,stop_loss,96347,560.5972927474023,19.395078647922,18.567439737694748,0.8276389102272503,False,2016-08-03,18.638247947711893,-74017.68654839593,trailing_stop,False,2016-08-03,18.638247947711893,-74017.68654839593,trailing_stop,False,2016-08-03,18.638247947711893,-74017.68654839593,trailing_stop
PHM,2017-03-09,2017-04-25,-49467.12289394627,trailing_stop,51845,324.899397082049,20.88915016440345,20.115152802689796,0.7739973617136542,True,2017-04-25,20.01663115592531,-45871.97606431488,trailing_stop,True,2017-04-25,20.01663115592531,-45871.97606431488,trailing_stop,False,2017-04-25,20.01663115592531,-45871.97606431488,trailing_stop
PHM,2020-01-29,2020-01-30,-57426.843296409876,stop_loss,54788,723.1046409731831,43.994100957215885,42.31879465748013,1.6753062997357515,False,2020-01-30,43.1218860756703,-49218.78213938701,stop_loss,False,2020-01-30,43.1218860756703,-49218.78213938701,stop_loss,False,2020-01-30,43.1218860756703,-49218.78213938701,stop_loss
KBH,2004-03-31,2004-04-05,-25099.071825706527,stop_loss,13984,122.57403540626454,29.217685785246125,27.808540235539475,1.4091455497066503,False,2004-04-05,27.56171767879558,-23395.258954016757,stop_loss,False,2004-04-05,27.56171767879558,-23395.258954016757,stop_loss,False,2004-04-05,27.56171767879558,-23395.258954016757,stop_loss
KBH,2004-09-23,2004-10-05,-26051.67436941531,stop_loss,12776,117.02290802697456,30.53196306276731,29.08742043381555,1.444542628951762,False,,,,,False,,,,,False,,,,
KBH,2005-01-18,2005-03-10,31509.052475661356,trailing_stop,10735,128.21637898756714,39.812569162417994,37.71000864267477,2.1025605197432213,True,,,,,True,,,,,True,,,,
KBH,2023-06-22,2023-07-07,-106366.795330128,stop_loss,33070,489.45290811458864,49.335037608566545,47.107084894049805,2.2279527145167393,False,2023-07-07,46.14038627871085,-106594.33115871351,stop_loss,False,2023-07-07,46.14038627871085,-106594.33115871351,stop_loss,False,2023-07-07,46.14038627871085,-106594.33115871351,stop_loss
KBH,2023-12-15,2024-01-24,-64427.5186826899,stop_loss,28046,503.6202443740691,59.856455391626746,56.85329725973627,3.0031581318904728,False,2024-01-24,57.583562371278425,-64733.67447014252,stop_loss,False,2024-01-24,57.583562371278425,-64733.67447014252,stop_loss,False,2024-01-24,57.583562371278425,-64733.67447014252,stop_loss
MAS,2004-03-19,2004-04-07,-20433.830401530755,trailing_stop,50102,246.31957269272533,16.387873584070185,15.807841176541842,0.5800324075283427,True,2004-04-06,15.966781106547499,-21583.885181634414,trailing_stop,False,2004-04-07,15.966780527114867,-21583.914203658907,trailing_stop,False,2004-04-07,15.966780527114867,-21583.914203658907,trailing_stop
MAS,2004-07-16,2004-07-27,-31114.843802955824,stop_loss,44721,234.08124341875745,17.447526025711817,16.848129778537213,0.599396247174603,False,2004-07-27,16.7386461862298,-32160.46724372231,stop_loss,False,2004-07-27,16.7386461862298,-32160.46724372231,stop_loss,False,2004-07-27,16.7386461862298,-32160.46724372231,stop_loss
TFCFA,2004-04-07,2004-04-14,-38422.58541197927,stop_loss,60566,250.38231135068125,13.780135794047336,13.308591937204724,0.4715438568426133,False,,,,,False,,,,,False,,,,
TFCFA,2006-05-17,2006-06-13,-21539.908223191906,trailing_stop,65575,292.69345685837726,14.878305088747098,14.468061891261817,0.4102431974852809,False,,,,,False,,,,,False,,,,
TFCFA,2012-06-27,2012-11-16,48583.70204660515,trailing_stop,38584,208.65775748138483,18.02627665019912,17.186056507347338,0.8402201428517806,False,,,,,False,,,,,False,,,,
TFCFA,2013-05-10,2013-06-04,-16927.661792671755,stop_loss,29075,241.9432905138994,27.737837834783537,26.602091392190985,1.135746442592552,False,,,,,False,,,,,False,,,,
MU,2004-04-05,2004-04-15,-64179.17971619621,stop_loss,47535,248.04808422719717,17.394066423140647,16.202762139090577,1.1913042840500694,False,2004-04-15,16.056656073812213,-64050.82498349486,stop_loss,False,2004-04-15,16.056656073812213,-64050.82498349486,stop_loss,False,2004-04-15,16.056656073812213,-64050.82498349486,stop_loss
MU,2006-02-07,2006-02-24,-17709.24833645856,trailing_stop,60278,282.59524190204957,15.627329036688318,14.772595182630978,0.8547338540573399,True,2006-02-24,15.345411111563859,-17553.541139849032,trailing_stop,False,2006-02-24,15.345411111563859,-17553.541139849032,trailing_stop,False,2006-02-24,15.345411111563859,-17553.541139849032,trailing_stop
MU,2013-06-07,2013-07-10,42267.54065143781,trailing_stop,128675,473.2585791638365,12.259790924521376,11.509490585822942,0.7503003386984357,True,2013-07-10,12.597851641102965,42540.39555899648,trailing_stop,True,2013-07-10,12.597851641102965,42540.39555899648,trailing_stop,True,2013-07-10,12.597851641102965,42540.39555899648,trailing_stop
MU,2017-03-27,2017-04-13,-118817.86925430495,trailing_stop,75167,618.5121232693525,27.428353899510537,25.78505846224436,1.643295437266179,False,2017-04-13,25.867978906518623,-118490.54473263244,trailing_stop,False,2017-04-13,25.867978906518623,-118490.54473263244,trailing_stop,False,2017-04-13,25.867978906518623,-118490.54473263244,trailing_stop
MU,2017-09-29,2017-12-01,219050.40526272645,trailing_stop,61606,685.1610261489521,37.07220217451505,35.012987373914875,2.0592148006001736,True,2017-12-01,40.65803318297521,219472.11044336666,trailing_stop,True,2017-12-01,40.65803318297521,219472.11044336666,trailing_stop,True,2017-12-01,40.65803318297521,219472.11044336666,trailing_stop
MU,2019-12-17,2020-01-28,45959.7907723723,trailing_stop,22267,352.03813844380767,52.69953121118062,49.68244132927693,3.0170898819036935,True,2020-01-28,54.80503864280816,46165.19270296873,trailing_stop,True,2020-01-28,54.80503864280816,46165.19270296873,trailing_stop,True,2020-01-28,54.80503864280816,46165.19270296873,trailing_stop
MU,2023-05-30,2023-06-01,-243033.30221034345,stop_loss,43720,964.0420150743992,73.50122103342477,68.88913507070649,4.612085962718282,False,2023-06-01,67.99243156435574,-242700.10633517045,stop_loss,False,2023-06-01,67.99243156435574,-242700.10633517045,stop_loss,False,2023-06-01,67.99243156435574,-242700.10633517045,stop_loss
EWJ,2004-03-25,2004-04-16,-573.0692028283638,trailing_stop,26860,240.4671586876514,29.842040045625637,28.839975590644137,1.0020644549815003,True,2004-04-16,30.00877455247414,3996.2109899192933,trailing_stop,True,2004-04-16,30.00877455247414,3996.2109899192933,trailing_stop,False,2004-04-16,30.00877455247414,3996.2109899192933,trailing_stop
EWJ,2005-08-23,2005-10-21,39320.05412024834,trailing_stop,27283,257.50628703769604,31.461140275103674,30.64216733937556,0.8189729357281124,True,2005-10-21,33.110954959217665,44483.37788439864,trailing_stop,True,2005-10-21,33.110954959217665,44483.37788439864,trailing_stop,True,2005-10-21,33.110954959217665,44483.37788439864,trailing_stop
EWJ,2019-09-13,2019-10-03,-22641.977260018597,stop_loss,23798,348.5750893389389,48.824143392853586,48.00940810767363,0.8147352851799567,True,2019-09-30,48.6954614926271,-3758.6033287092214,trailing_stop,False,2019-10-03,48.202625714583895,-15483.590622827725,trailing_stop,False,2019-10-03,48.202625714583895,-15483.590622827725,trailing_stop
BP,2004-03-31,2004-04-19,37161.59040473417,stop_loss,49681,245.14207828914024,16.44774181203681,15.941521712930957,0.5062200991058532,False,,,,,False,,,,,False,,,,
BP,2004-07-30,2004-08-09,-22267.08805329921,stop_loss,42421,232.49849009015935,18.26913479095726,17.74683573105259,0.5222990599046682,False,,,,,False,,,,,False,,,,
BP,2005-08-10,2005-08-18,-41076.95759838555,stop_loss,36735,261.637478613074,23.7409807733836,23.030185494825197,0.710795278558404,False,,,,,False,,,,,False,,,,
BP,2007-10-16,2007-10-23,-9812.109689596606,stop_loss,21850,180.88524635747208,27.595003258195582,26.582105644590587,1.012897613604995,False,,,,,False,,,,,False,,,,
BP,2009-10-28,2009-12-18,-10488.823605420528,trailing_stop,49059,345.12057862801487,23.44935544466968,22.48443760881052,0.9649178358591576,False,,,,,False,,,,,False,,,,
BP,2017-01-04,2017-01-11,-50917.19445405749,trailing_stop,92196,617.005697168986,22.307753668596828,21.709941531355263,0.5978121372415615,False,,,,,False,,,,,False,,,,
BP,2018-04-25,2018-05-29,19994.984856223244,trailing_stop,38769,323.9007503164256,27.848775251397218,26.938338301455513,0.9104369499417012,False,,,,,False,,,,,False,,,,
BP,2026-03-09,2026-05-28,108703.64617002572,trailing_stop,66099,795.3505422995186,40.10905572446979,38.30418324173423,1.8048724827355611,False,,,,,False,,,,,False,,,,
AXON,2004-03-31,2004-04-21,-56864.178699899894,trailing_stop,39864,245.13941251799992,20.4979775,18.303088871256993,2.194888628743005,True,2004-04-21,17.644837881088257,-114193.71532600325,trailing_stop,True,2004-04-21,17.644837881088257,-114193.71532600325,trailing_stop,True,2004-04-21,17.644837881088257,-114193.71532600325,trailing_stop
AXON,2020-06-03,2020-07-20,-161992.42493907173,trailing_stop,24088,705.133901472,97.57748,86.57049541900447,11.00698458099552,False,2020-07-20,90.909,-161992.42493907173,trailing_stop,False,2020-07-20,90.909,-161992.42493907173,trailing_stop,False,2020-07-20,90.909,-161992.42493907173,trailing_stop
AXON,2024-08-08,2025-01-02,2440684.421645289,trailing_stop,9688,1020.8756157599996,351.25089999999994,327.43734973697644,23.8135502630235,True,2025-01-02,603.4659373168945,2440684.492510096,trailing_stop,True,2025-01-02,603.4659373168945,2440684.492510096,trailing_stop,True,2025-01-02,603.4659373168945,2440684.492510096,trailing_stop
ADP,2004-04-16,2004-04-23,-3558.676138844583,stop_loss,38080,246.04961762164976,21.537956724584188,20.673362370294676,0.8645943542895118,False,,,,,False,,,,,False,,,,
ADP,2004-05-10,2004-05-20,-30249.396960800423,trailing_stop,35845,232.6191460588745,21.63194737144878,20.783591459375828,0.8483559120729538,False,2004-05-20,20.860722789245386,-28101.490077653718,trailing_stop,False,2004-05-20,20.860722789245386,-28101.490077653718,trailing_stop,False,2004-05-20,20.860722789245386,-28101.490077653718,trailing_stop
ADP,2005-10-27,2006-01-03,23626.5633134447,trailing_stop,38983,255.31347502549977,21.831180687778417,21.12663551588555,0.7045451718928639,True,2006-01-03,22.514888706530783,26134.36684806398,trailing_stop,True,2006-01-03,22.514888706530783,26134.36684806398,trailing_stop,False,2006-01-03,22.514888706530783,26134.36684806398,trailing_stop
ADP,2006-10-31,2006-11-03,-27824.215288137224,stop_loss,40609,293.6833685027989,24.106591191016676,23.478988456216168,0.627602734800508,False,2006-11-03,23.50407618969414,-25047.558166205894,stop_loss,False,2006-11-03,23.50407618969414,-25047.558166205894,stop_loss,False,2006-11-03,23.50407618969414,-25047.558166205894,stop_loss
ADP,2013-11-20,2013-11-27,3734.1354915463407,trailing_stop,31108,493.090684902858,52.836428453865885,51.47049900746184,1.3659294464040457,True,2013-11-27,52.963863682619014,2976.884449717794,trailing_stop,True,2013-11-27,52.963863682619014,2976.884449717794,trailing_stop,False,2013-11-27,52.963863682619014,2976.884449717794,trailing_stop
ADP,2014-10-06,2014-10-13,-60026.077354260386,stop_loss,33438,579.3953134254025,57.75817068658437,56.27649052292434,1.4816801636600303,False,2014-10-13,56.04283931008202,-58498.83401916609,stop_loss,False,2014-10-13,56.04283931008202,-58498.83401916609,stop_loss,False,2014-10-13,56.04283931008202,-58498.83401916609,stop_loss
EA,2004-03-30,2004-04-28,-42582.04827526829,stop_loss,15581,244.2269528488602,52.24888279504101,49.288598791753714,2.960284003287299,False,2004-04-28,49.77345113163055,-39046.58374307183,stop_loss,False,2004-04-28,49.77345113163055,-39046.58374307183,stop_loss,False,2004-04-28,49.77345113163055,-39046.58374307183,stop_loss
EA,2006-11-06,2006-12-04,-61990.359546674656,stop_loss,16863,289.2847866449787,57.18333761192723,53.930715418829195,3.2526221930980412,False,2006-12-04,53.54474684128937,-61917.71847170665,stop_loss,False,2006-12-04,53.54474684128937,-61917.71847170665,stop_loss,False,2006-12-04,53.54474684128937,-61917.71847170665,stop_loss
EA,2015-05-07,2015-08-21,122921.91158750615,trailing_stop,32601,581.50040341336,59.45629514568674,56.81203949097714,2.644255654709596,True,2015-08-21,63.26869158529064,123087.64913980181,trailing_stop,True,2015-08-21,63.26869158529064,123087.64913980181,trailing_stop,True,2015-08-21,63.26869158529064,123087.64913980181,trailing_stop
EA,2017-02-13,2017-07-05,239825.09806787185,trailing_stop,12746,320.57654930140666,83.83716441796292,80.66968353024446,3.167480887718469,True,2017-07-05,102.71712271665292,239930.60219195735,trailing_stop,True,2017-07-05,102.71712271665292,239930.60219195735,trailing_stop,True,2017-07-05,102.71712271665292,239930.60219195735,trailing_stop
HOG,2004-04-15,2004-04-28,-38797.286379717785,stop_loss,22356,247.469043946922,36.89822925194161,35.25411780294176,1.6441114489998512,False,,,,,False,,,,,False,,,,
HOG,2004-06-10,2004-07-14,4267.566356785796,trailing_stop,21248,237.19493950002868,37.21055150289104,35.784215512563186,1.426335990327857,True,2004-07-14,37.4502958435562,4618.169645128014,trailing_stop,False,2004-07-14,37.4502958435562,4618.169645128014,trailing_stop,False,2004-07-14,37.4502958435562,4618.169645128014,trailing_stop
HOG,2004-07-15,2004-07-20,-19911.78312772048,stop_loss,19897,234.53554362704608,39.29160905782213,37.79184026604239,1.4997687917797364,False,2004-07-20,38.33104546174599,-19575.67125821975,stop_loss,False,2004-07-20,38.33104546174599,-19575.67125821975,stop_loss,False,2004-07-20,38.33104546174599,-19575.67125821975,stop_loss
CELG,2004-04-27,2004-04-29,-122361.13079455672,stop_loss,107643,241.6308169275,7.482474999999999,7.029374115854626,0.453100884145373,False,,,,,False,,,,,False,,,,
CELG,2005-04-08,2005-05-09,3169.2093318114885,trailing_stop,95105,264.751492005,9.27927,8.720754603075244,0.5585153969247543,False,,,,,False,,,,,False,,,,
CELG,2005-06-01,2005-06-06,-51884.04045996581,stop_loss,79288,253.57848515999996,10.66065,10.016454578401415,0.6441954215985817,False,,,,,False,,,,,False,,,,
CELG,2005-12-30,2006-04-10,164362.366072931,trailing_stop,56494,272.629931574,16.08607,15.052725526447114,1.0333444735528854,False,,,,,False,,,,,False,,,,
CELG,2006-07-03,2006-07-18,-47298.93049790997,stop_loss,39078,279.23726130299997,23.818795,21.999806509068403,1.818988490931595,False,,,,,False,,,,,False,,,,
CELG,2012-01-11,2012-04-27,38846.38567167152,trailing_stop,34941,369.9230399865,35.290255,33.76445225416515,1.5258027458348522,False,,,,,False,,,,,False,,,,
CELG,2014-07-03,2014-07-09,-132029.7744779909,stop_loss,21943,594.239567922,90.27018,86.63764390366816,3.632536096331833,False,,,,,False,,,,,False,,,,
CELG,2014-10-24,2014-12-24,109277.808555552,trailing_stop,18798,561.96367227,99.64955,93.7306183811689,5.918931618831095,False,,,,,False,,,,,False,,,,
AABA,2004-04-23,2004-04-30,-44946.07246124414,stop_loss,104019,246.35609670664715,7.894586460378942,7.40236987446317,0.4922165859157728,False,,,,,False,,,,,False,,,,
AABA,2004-05-25,2004-07-09,23294.98608970495,trailing_stop,48110,114.91507739941366,7.9619675326968515,7.398559562840468,0.5634079698563834,False,,,,,False,,,,,False,,,,
AABA,2012-11-06,2013-06-25,564875.0676227192,trailing_stop,302536,435.3280285741957,4.796432254609872,4.6329231155890245,0.1635091390208476,False,,,,,False,,,,,False,,,,
YHOO,2004-04-23,2004-04-30,-22473.646500499908,stop_loss,14290,123.18139333499995,28.733704999999993,26.942181886730328,1.7915231132696654,False,,,,,False,,,,,False,,,,
YHOO,2004-05-25,2004-07-09,46589.181960672046,trailing_stop,26436,229.82625665999996,28.97895,26.928324565208975,2.050625434791023,False,,,,,False,,,,,False,,,,
YHOO,2012-11-06,2013-06-25,282438.292718855,trailing_stop,41561,217.66459915199997,17.45744,16.86232037104417,0.5951196289558283,False,,,,,False,,,,,False,,,,
RHT,2004-03-26,2004-05-03,14556.960681120165,trailing_stop,36240,241.5997584,22.222199999999997,20.10696550905206,2.1152344909479375,False,,,,,False,,,,,False,,,,
RHT,2004-05-27,2004-06-10,-53555.57859170989,stop_loss,27745,232.95778506,27.98796,25.730843596118913,2.257116403881085,False,,,,,False,,,,,False,,,,
RHT,2005-11-01,2005-11-17,-31879.429038079932,trailing_stop,37117,256.92071905499995,23.07305,21.56290215411082,1.510147845889179,False,,,,,False,,,,,False,,,,
RHT,2009-09-25,2009-10-29,-67122.19304580386,stop_loss,41956,347.995063416,27.647619999999996,25.970949067145117,1.6766709328548792,False,,,,,False,,,,,False,,,,
RHT,2015-03-27,2015-06-29,39577.49087136031,trailing_stop,26336,593.15256,75.07499999999999,71.63973076331204,3.435269236687944,False,,,,,False,,,,,False,,,,
RHT,2017-06-22,2017-06-30,-75119.31286089068,stop_loss,21941,653.3535688679999,99.25915999999998,95.21967996261525,4.039480037384735,False,,,,,False,,,,,False,,,,
